微博内容,发布者名称,发布时间以及设备,发布者主页
#全网等拼多多一个回应#哈哈哈，这个主播做得好,阿纳斯塔西娅·XU,今天13:43 来自nova65G自拍大不一样,https://weibo.com/6046485562?refer_flag=1001030103_
#全网等拼多多一个回应#砍啊你把这种不良企业砍死估计才有一个回应2重庆​,小杨哥JKY,今天13:43 来自竹山书店HarmonyOS设备,https://weibo.com/2157730525?refer_flag=1001030103_
#全网等拼多多一个回应#这玩意儿俺就没信过​,柠栀504,今天13:43 来自李易峰的小蜜蜂,https://weibo.com/6040032921?refer_flag=1001030103_
#全网等拼多多一个回应#重点不是手机是砍价机制​,Liuniteshark,今天13:43 来自华为P50Pocket,https://weibo.com/5967328671?refer_flag=1001030103_
#全网等拼多多一个回应#不该再审审拼多多的系统吗？几个月前我因为拼多多的砍价机制气得卸载了流氓软件，然后找注销账号，找客服问了才知道还需要一段时间没有购买记录，现在我又下载去申请注销账号，没想到它直接把注销账号的程序变复杂了，我都不知道符合哪个条件导致我没有注销自己账号的权利​,流星柳羽,今天13:43 来自荣耀V40前所未感,https://weibo.com/6229391563?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#以后谁拉我砍价，直接拉黑。为了帮砍，卸了又下，下了又卸，自己根本就不用拼多多。2惠州​,天才第一步200312,今天13:43 来自iPhone客户端,https://weibo.com/5612072260?refer_flag=1001030103_
拼多多提现砍不动了不想砍了截图发给我剩下多少我包你过砍不动了不想砍了大转盘截图发给我剩下多少我包你过砍不动了不想砍了截图发给我剩下多少我包你过​​​​,大宝丸,今天13:43 来自拼多多提现超话,https://weibo.com/1579851502?refer_flag=1001030103_
#全网等拼多多一个回应#真的没有可以代替拼多多的吗，拼多多的东西的确便宜，但是不想用​,老茶不思,今天13:43 来自nova5i2400万AI四摄,https://weibo.com/6072460127?refer_flag=1001030103_
#全网等拼多多一个回应#拼多多真的太多广告了，而且每个都很坑！但是它的存在还是能够给广大群众带来消费便捷的。只能说不要乱点APP里面的板块，单纯的买东西就还好​,哆啦A梦想扣篮,今天13:43 来自Android,https://weibo.com/5444667745?refer_flag=1001030103_
#全网等拼多多一个回应#可是我朋友还有我老公昨天只邀请了四五个人就拿到50元了，真的，这个好像看运气的​,小绵羊1666666,今天13:43 来自iPhone客户端,https://weibo.com/2891445252?refer_flag=1001030103_
你说这个世界吧，6万人砍不下拼多多，河间的羊被拉去“做核酸”，踢得最烂的男足反而最有理，顶风逃税的邓伦giegie，老坛酸菜一天天的，急需铁拳来锤烂这些狗屁倒灶的事​,丷念归来,今天13:43 来自HUAWEIMate40Pro,https://weibo.com/3806705795?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#pdd活动设计总监微积分一定学的很好吧​,Hony-thonnnne,今天13:42 来自HUAWEIP30,https://weibo.com/5656127493?refer_flag=1001030103_
我参与了@鍋盖頭司令发起的投票【你觉得为何博主会在拼多多砍成功？】，我投给了“其他，评论区留言”这个选项，你也快来表态吧~得亏卸载了拼多多!从去年种柚子开始，感觉套路太深，放弃了!,波郦,今天13:42 来自vivoZ5x性能实力派,https://weibo.com/7008428493?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#不管成不成功真的求求PDD别下架​,宋我一只迪崽亚,今天13:42 来自Note9Pro一亿像素,https://weibo.com/7555496466?refer_flag=1001030103_
哈哈哈哈哈，看来我还是小看拼多多了，曾经还参与过拼多多砍一刀活动//@魚大能耐龙王庙话事人:@拼多多来来来，让大家砍你一刀,松泽小鹿,今天13:42 来自iPhone客户端,https://weibo.com/5615765888?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#刚才@应旺直播砍价立马成功了，肯定是PDD工作人员看到后台改的，真正的怎么可能给，我0.001%5个新人，群里100人都砍不得,水煮气球,今天13:42,https://weibo.com/1327186335?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#令人发指​,迷失尾巴199812,今天13:42 来自iPhone客户端,https://weibo.com/7698185995?refer_flag=1001030103_
#全网等拼多多一个回应#刚才在研究拼多多返现问题，竟然从拼多多领出来一分钱。​,韩东言,今天13:42 来自HUAWEIMate40Pro,https://weibo.com/1874361623?refer_flag=1001030103_
#全网等拼多多一个回应#刷起来，别给这话题掉下去了，我看看pdd能装死到啥时候​,北桔BJ,今天13:42 来自nova5Pro人像超级夜景,https://weibo.com/5662534033?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#啧啧啧，这个事情还记得去年有一个女生也是砍拼夕夕的手机，13系列刚出的时候，也是找了好多好多人砍，最后基本上都是空刀……​,四川专升本沐沐,今天13:42 来自搜狗高速浏览器,https://weibo.com/7718866867?refer_flag=1001030103_
//@雩歌_:赢麻了。。2000多就买了几万互动点击不说，还白嫖了个热搜第一。。你说大大小小的社交平台上那么多头部账号，要是都带着粉丝去一毛夺宝，拼多多是亏还是赚啊。。,南极洲自走提督熊,今天13:42 来自NEX3S5G,https://weibo.com/3098396815?refer_flag=1001030103_
我分享了话题#全网等拼多多一个回应#​,吴岳峰Robbie,今天13:42 来自微博搜索,https://weibo.com/1718785172?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#骗子2北京·旭辉E天地​,周晓东28059,今天13:42 来自iPhone客户端,https://weibo.com/5395525603?refer_flag=1001030103_
#全网等拼多多一个回应#老是弹一些砍零元什么的出来，家里老人又信以为真，发给家里年轻人帮砍，真是够了！​,一只娓娓,今天13:42 来自Android,https://weibo.com/5409418195?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#被骗过，也劝过别人。后来同事叫帮忙又被坑几次。算是自己抵挡不住诱惑～​,小小的弦,今天13:42 来自龚俊的俊味仙,https://weibo.com/1648325620?refer_flag=1001030103_
#全网等拼多多一个回应#还真有人砍价成功的么？​,理工科女汉子,今天13:42 来自宇震叶雷的Android,https://weibo.com/2369581232?refer_flag=1001030103_
#全网等拼多多一个回应#套路太深，往往都是想当然了。天上怎会掉馅饼，买的永远没有卖的精。​,凌晨三点的记忆,今天13:42,https://weibo.com/5627588073?refer_flag=1001030103_
#全网等拼多多一个回应#诈骗，国家有关部门就不能管管，任由拼多多蒙骗消费者！​,赤子含德,今天13:42 来自小米11青春版,https://weibo.com/5617270474?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#只能说别就想着有便宜捡，那么容易砍成功，不得亏死。六万人一人一分钱也就六百块钱还想要手机？​,你刚刚后悔,今天13:42 来自HUAWEIMate305G,https://weibo.com/1497003231?refer_flag=1001030103_
发布了头条文章：《巡逻车秒变“仿冒警车”，拼多多直呼内行》O巡逻车秒变“仿冒警车”，拼多多直呼内行​,喷格拉底,今天13:42 来自微博weibo.com,https://weibo.com/5936947206?refer_flag=1001030103_
#全网等拼多多一个回应#呵呵🙂​,·吒柳·,今天13:42,https://weibo.com/7637438657?refer_flag=1001030103_
#全网等拼多多一个回应#这真是一个让人无比震惊的新闻！要知道满清6万八旗军打败了大明朝，建立了大清朝。而现在，6万人却砍不下一部手机。​,元气小千,今天13:42 来自Note9Pro一亿像素,https://weibo.com/7231426894?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#大大的骗局，国家防诈骗中心呢，查它查它！！恶心死了整天有人发砍一刀,蓝色天空-forever,今天13:42 来自微博搜索,https://weibo.com/3668866670?refer_flag=1001030103_
#全网等拼多多一个回应#315应该曝光这个骗子手段。​,Diaryyou,今天13:42 来自荣耀20,https://weibo.com/5413874300?refer_flag=1001030103_
#全网等拼多多一个回应#砍价就不说了，还有铺天盖地的广告，抖音里的大博主整天什么在拼多多“花一分钱就抢到了iPhone13”“花一分钱就秒杀到了自嗨锅”“一分钱就抢到了猫山王”，本来视频看的好好的，一看到这种广告就完全没兴趣继续看了。真的是无孔不入，营销手段极其恶心下作​,科技鸿观,今天13:42 来自iPhone客户端,https://weibo.com/2356753323?refer_flag=1001030103_
#全网等拼多多一个回应#pdd的货运真的和💩一样买了几样东西体验极差就卸载了。虽然确实便宜….但是事是真的多…..我也不差那几个钱….还是用淘宝方便很多了​,赠人一蒜手留余香G,今天13:42 来自iPhone客户端,https://weibo.com/5045154936?refer_flag=1001030103_
卖房炒股要谨慎啊不然像这位全跌没了贝壳BEKE、拼多多PDD、哔哩哔哩BILIALLIN，想着老破小换江边独栋，结果几百万本金都亏没了。#表哥楼市观察#不要卖房炒股不要卖房炒股不要卖房炒股​,地产大表哥,今天13:42 来自表里见真章iPhone12mini,https://weibo.com/6395928347?refer_flag=1001030103_
#全网等拼多多一个回应#本来就是骗子​,EvenWong-EE,今天13:42 来自HUAWEIMate20X,https://weibo.com/1843047967?refer_flag=1001030103_
我还以为砍的是苹果13proMax…没想到就2000块的手机，六万人帮忙砍都没砍动，一人给一角都够了吧……希望拼多多大翻车，赶快把活动取消了吧登陆界面如果不小心点进去，不再点个十几下是出不来的…若不是有些东西比淘宝便宜，谁会愿意用他#全网等拼多多一个回应#​,学习天天向上体力时时下降,今天13:42 来自iPhone客户端,https://weibo.com/7240453751?refer_flag=1001030103_
#全网等拼多多一个回应#讲不出话来拼多多所谓砍价一步一步引导你到头来费心劳神白花力气我的主页已经容不下你了2赣州​,Kisey_祝璐璐年少有为,今天13:42 来自逢考必过HarmonyOS设备,https://weibo.com/6148870829?refer_flag=1001030103_
#全网等拼多多一个回应#最终只是等了个寂寞​,漠沫FYY,今天13:42 来自nova8我由我掌镜,https://weibo.com/5627986193?refer_flag=1001030103_
#全网等拼多多一个回应#玩不起的不玩。​,饮马浏花河,今天13:42 来自荣耀7A全屏人脸识别,https://weibo.com/2586139773?refer_flag=1001030103_
最讨厌的就是拼多多了这是可以说的吗//@leavingCaladan:pdd就是诈骗软件是可以说的吗,LE1313,今天13:42 来自iPhone,https://weibo.com/5791813097?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#笑死本来就是骗局​,超级妹宝,今天13:42 来自加州原产iPhone13ProMax,https://weibo.com/5666076607?refer_flag=1001030103_
#全网等拼多多一个回应#几年前的时候砍价成功过，那时候一成功就拉着好多人砍价，连身边的人也加入了拼多多砍价大军，后面是一次也没有成功了，我已经放弃了，连我身边的朋友也放弃了，没有人再给我发了2西安​,一个想当顾总裁小娇妻的神秘女子,今天13:42 来自荣耀605G,https://weibo.com/5658105631?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#建议315曝光​,杨羽16498,今天13:42 来自Xiaomi12Pro,https://weibo.com/5274144622?refer_flag=1001030103_
#全网等拼多多一个回应#笑死那就来蹲一个结果​,碧碧的熊宝包,今天13:42 来自平安喜乐王一博的小摩托,https://weibo.com/6503735776?refer_flag=1001030103_
#全网等拼多多一个回应#我是真的讨厌拼多多啊，无孔不入，从来不用它买东西，但是各种广告，不小心就下载了，这狗app我下载次数最多，但没有一次是心甘情愿下载的，而且和其他app还不一样，要删掉它还比别人多个步骤​,兴引力,今天13:42 来自OPPOReno2,https://weibo.com/5625071128?refer_flag=1001030103_
#全网等拼多多一个回应#被打脸​,深幽翠湖,今天13:42 来自iPhone客户端,https://weibo.com/3094525161?refer_flag=1001030103_
#全网等拼多多一个回应#这难道不涉嫌虚假宣传吗？？​,妈-她摸我屁股,今天13:42 来自RedmiK40,https://weibo.com/5127199343?refer_flag=1001030103_
#全网等拼多多一个回应#​,怎么就睡不醒呢你说说,今天13:42 来自荣耀X105G,https://weibo.com/1704149615?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#拼多多拉人砍价不仅是在消磨时间也是消磨耐心点来本来想买点小工具好嘛偏偏给你跳出来一个您今天是运气之神获得一份满减就不断趋于0.1真的不用不知道原来0.01还能分成0.001一点一点积累诶好容易0.009了他又出现0.00001啧真绝👍有过一次经历后不​展开c,走在最中间,今天13:42 来自微博国际版,https://weibo.com/7618593575?refer_flag=1001030103_
#全网等拼多多一个回应#我服了，这么多提现秘籍是闹哪样！2晋城​,今年要幸运爆棚呀-Rr,今天13:42 来自iPhone客户端,https://weibo.com/5206943654?refer_flag=1001030103_
虽然但是最近爱上了拼多多过几天收的快递比双十一还要多​,刘奶奶和牛奶奶一起去买榴莲,今天13:42 来自iPhone12,https://weibo.com/5263241084?refer_flag=1001030103_
#全网等拼多多一个回应#垃圾，打开就是没完没了的窗口，还不能关​,不愿再扶贫,今天13:42 来自nova5Pro人像超级夜景,https://weibo.com/2863990031?refer_flag=1001030103_
#全网等拼多多一个回应#反正我一次都没成功过​,·无虞·,今天13:42 来自全屏双摄OPPOA5,https://weibo.com/7510265570?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#所有软件都是玩不起酒吧也要玩每次都是这类软件现在不止pdd一家​,Promise_謝堃,今天13:42 来自OPPOFindX,https://weibo.com/1676179882?refer_flag=1001030103_
拼多多可真套路啊恶心,王要向前看,今天13:42 来自iPhone客户端,https://weibo.com/5616958762?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#始终差0.01，是我永远无法跨越的距离🙃🙃🙃​,鼎樹,今天13:42,https://weibo.com/7631914859?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#​,激荡时代小人物,今天13:42 来自三星S205G,https://weibo.com/1938889433?refer_flag=1001030103_
砍过很多次，每次都让微信各种好友砍，欠了很多人情，费了很多了精力，还被人拉黑了，最后都没有成功。已卸载，珍爱生命远离拼多多,凯凯没毛病,今天13:42 来自HUAWEIMate30Pro5G,https://weibo.com/7685895487?refer_flag=1001030103_
有谁没有帮朋友点过pdd………#全网等拼多多一个回应#,咕咕咕游乐园,今天13:42,https://weibo.com/7614958525?refer_flag=1001030103_
#全网等拼多多一个回应#@拼多多来吧出来解释一下看你怎么解释是不是帮忙砍价的活动以后都删掉来来来​,大脆片,今天13:42 来自nova4e3200W立体美颜,https://weibo.com/5974027695?refer_flag=1001030103_
看超级小桀砍拼多多的视频，下面的评论笑死我了，精选几条：“洛必达也就图一乐，真极限还得看拼多多”“据悉，2022年3月17日小桀大战pdd两小时，直播间数万水友助力，未伤pdd0.01分毫，于2022年3月17日14:34分耻辱下播，望周知，后人谨记今日教训，警钟长鸣！”“牛顿正是受拼多多砍价启发，发明了​展开c,Mikasa_mm,今天13:42 来自iPhone客户端,https://weibo.com/7018308782?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#这行为又不是一次两次了而是长期存在。我想问问我们的监管部门，我们的市场监督管理局是不是要给我们全国消费者一个态度？为什么拼多多的欺诈行为能长期有恃无恐的存在。是不作为，还是有保护伞？​,激荡时代小人物,今天13:42 来自三星S205G,https://weibo.com/1938889433?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#从个人经验来看，竟然觉得有点正常​,好好吃饭养养胃,今天13:42,https://weibo.com/7630685064?refer_flag=1001030103_
#全网等拼多多一个回应#拼夕夕可以控制的！百分之九十九的砍不到，确实有砍成的，可付出的代价太过惨痛也是事实！总的来说，这是一个无耻的营销活动！有多少人因为让别人砍价被拉黑了？2北京·南彩旗​,lifedirect502,今天13:42 来自荣耀X105G,https://weibo.com/5136499025?refer_flag=1001030103_
#全网等拼多多一个回应#长沙史塔克这一波出圈，真是笑死。2杭州​,终丶空,今天13:42 来自RedmiK40,https://weibo.com/2142460697?refer_flag=1001030103_
#全网等拼多多一个回应#315这会去哪了，整年对着软柿子捏凑任务，关乎民生的通讯油气金融网购这些，反而不闻不问，不李姐​,补脑的门框,今天13:42 来自iPhone客户端,https://weibo.com/1891078424?refer_flag=1001030103_
#全网等拼多多一个回应#每次打开就一直弹出页面，引诱你点进去，浪费那么多时间啥也捞不到，虚假宣传害人​,今年总要去旅游吧,今天13:42 来自荣耀V204800万3D相机,https://weibo.com/7158509419?refer_flag=1001030103_
拼多多的有机会等于没机会,一只破bowl,今天13:42 来自vivoX23全息幻彩,https://weibo.com/7532472188?refer_flag=1001030103_
#全网等拼多多一个回应#六万人去要饭都不止这点钱资本家还是会玩​,香酥咕咕鸡柳,今天13:42 来自iPhone客户端,https://weibo.com/3786823672?refer_flag=1001030103_
#全网等拼多多一个回应#笑死了羊毛出在羊身上根本薅不到​,·觀鑫日記·,今天13:42 来自iPhone12,https://weibo.com/6447483817?refer_flag=1001030103_
#全网等拼多多一个回应#赶紧把这种诱惑消费取消点吧​,用户7739222793,今天13:42 来自SamsungGalaxyS8+,https://weibo.com/7739222793?refer_flag=1001030103_
#全网等拼多多一个回应#等回应​,柚志公主不幼稚,今天13:42,https://weibo.com/7396328883?refer_flag=1001030103_
#全网等拼多多一个回应##肖战顾魏#等拼多多一个回应！​,小呆虾29,今天13:42 来自HUAWEIMate30Pro,https://weibo.com/5769740061?refer_flag=1001030103_
#全网等拼多多一个回应#哈哈哈哈哈哈哈哈哈哈哈哈​,小黄想喝可乐,今天13:41 来自某某同款的iPhone12mini,https://weibo.com/5664714924?refer_flag=1001030103_
#全网等拼多多一个回应#帮帮场子​,Fridayyyyyyyyy,今天13:41 来自微博国际版,https://weibo.com/5553632317?refer_flag=1001030103_
拼多多后台人员关注直播事件的影响！我参与了@鍋盖頭司令发起的投票【你觉得为何博主会在拼多多砍成功？】，我投给了“其他，评论区留言”这个选项，你也快来表态吧~,猫巴神,今天13:41 来自iPhone客户端,https://weibo.com/3721200280?refer_flag=1001030103_
#全网等拼多多一个回应#洛必达法则也就图一乐，真求极限还得看拼多多。​,万河来潮,今天13:41,https://weibo.com/5567280437?refer_flag=1001030103_
#全网等拼多多一个回应#我就是那种砍不下来的冤大头，拼多多什么时候也给我搞一个手机啊？​,今天也在吼吼次饭,今天13:41 来自最自恋熙哥Android,https://weibo.com/7467697892?refer_flag=1001030103_
#全网等拼多多一个回应##滨州疫情#快来看看滨州的疫情吧！救人如救火！！​,岁月当如此,今天13:41 来自全屏双摄OPPOA5,https://weibo.com/7401833195?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#​,xpray8,今天13:41 来自iPhone客户端,https://weibo.com/3174932660?refer_flag=1001030103_
#全网等拼多多一个回应#这年头谁还用拼多多​,吃白菜的包子,今天13:41 来自RedmiK40游戏版,https://weibo.com/3962887788?refer_flag=1001030103_
#全网等拼多多一个回应#圆周率也就是图一乐，真无穷尽还得看拼多多​,劫九星,今天13:41 来自HUAWEIMate40Pro,https://weibo.com/5590115123?refer_flag=1001030103_
我要已经把拼多多卸载了,阳光快乐的孩子,今天13:41 来自OPPOA11x,https://weibo.com/2881459260?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#2达州​,用户7606557758,今天13:41 来自HUAWEIP40Pro5G,https://weibo.com/7606557758?refer_flag=1001030103_
//@赛雷三分钟:大家有兴趣可以来看看这个问题不是一星半点#全网等拼多多一个回应##如何看待六万人拼多多砍价不成功#,蕾个拉,今天13:41 来自iPhone13Pro,https://weibo.com/1848301421?refer_flag=1001030103_
#全网等拼多多一个回应#这有点尴尬了,浪行中原,今天13:41,https://weibo.com/1648181467?refer_flag=1001030103_
#全网等拼多多一个回应#拼多多老是弹出广告好烦好吗！！！我都不想用它​,Upbeat72,今天13:41 来自nova4自拍极点全面屏,https://weibo.com/5577505517?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#太难了//@金华红娘:套路太深农村也不能回了因为拼多多下乡了,金华同城会,今天13:41 来自iPhone客户端,https://weibo.com/1822243315?refer_flag=1001030103_
#全网等拼多多一个回应#pdd把人当傻子玩叫人帮点那个就算了是人主动意愿去点的，但是我手机主页经常冒出来拼多多的消息提醒还是从下面往上的消息提醒，手机这么多软件就他这样，我明明把消息提醒全都关了，而且不点进去还关不掉，真的很无语，一进pdd主页关不玩的金钱利诱广告我真的谢​展开c,阿木快忙起来,今天13:41 来自荣耀X105G,https://weibo.com/5641943556?refer_flag=1001030103_
#全网等拼多多一个回应#我真是醉了前几天为了搞那个100元提现找人帮我弄一人一块钱吗的搭了三四十进去100元也没提现​,京酱肉丝也行,今天13:41 来自大帅哥宋亚轩的小海螺,https://weibo.com/7719727942?refer_flag=1001030103_
#全网等拼多多一个回应#只要人够新就行，毕竟大家都是老拼多多人了，他们拿不到新的信息资料，当然不会让你砍价成功了​,M蕊蕊呀,今天13:41 来自vivoX50专业影像旗舰,https://weibo.com/6917133228?refer_flag=1001030103_
害怕下水道有病D，今天不做饭了，吃的速食也🉑️再次打包了行李，等待#深圳疫情##上沙疫情##如何看待六万人拼多多砍价不成功#2深圳·上沙塘晏村​,皮卡丘100啊,今天13:41 来自iPhone客户端,https://weibo.com/7529846765?refer_flag=1001030103_
#全网等拼多多一个回应#笑死，早就不信这逼多多了​,他的狗崽崽_,今天13:41 来自vivoY3闪充强续航,https://weibo.com/7397546982?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#哈哈哈哈哈哈哈六万人都砍不成功，好惨又有点好笑​,那我必须瘦,今天13:41,https://weibo.com/7389633336?refer_flag=1001030103_
#全网等拼多多一个回应#狗比软件​,NN最珍贵,今天13:41 来自OPPOA935G,https://weibo.com/7071538943?refer_flag=1001030103_
#全网等拼多多一个回应#本来就是一个骗人的套路啊，你总会听说，参与活动你有机会...，奥妙就在有机会这三个字上啊，早卸载这种垃圾软件了，假冒伪劣产品屏台，搞了扶贫助农的噱头，就是资本家的套路，扶贫没见资本家捐钱啊！助农，没见资本家投资啊！​,Alice_春风,今天13:41 来自vivoS12Pro,https://weibo.com/1625117765?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#离离原上谱别人成功是别人我希望以后我不会再收到砍价链接🔗​,1013晚秋,今天13:41 来自iPhone客户端,https://weibo.com/6767920644?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#为了99.99%的希望找了好多人，到最后还是差0.00001%的绝望～​,倾年若水9029,今天13:41 来自杨洋家的羊毛,https://weibo.com/7410362828?refer_flag=1001030103_
#全网等拼多多一个回应#除了拼多多，淘宝也要管管吧，每次预售都要15的工作日，买个东西实际在下单后19天内才发货，有的东西甚至还要45个工作日发货315的时候还看到了关于淘宝预售的管制的建议，居然都没有上热搜​,傲娇的pepper008,今天13:41 来自iPhone客户端,https://weibo.com/2741848032?refer_flag=1001030103_
#全网等拼多多一个回应#还有！！！为什么手机总是弹窗广告，点X关闭还点进去了，都是拼多多的弹窗，烦死了@拼多多@中国消费者协会​,雅痞Alice,今天13:41 来自微博搜索,https://weibo.com/3777688967?refer_flag=1001030103_
#全网等拼多多一个回应#笑死我了哈哈哈哈​,谢老板给我听话,今天13:41 来自OPPOA35,https://weibo.com/6863619999?refer_flag=1001030103_
#全网等拼多多一个回应#我也想知道2宁波·大榭岛​,Melody_阳阳,今天13:41 来自iPhone客户端,https://weibo.com/3219294021?refer_flag=1001030103_
#全网等拼多多一个回应#砍过一次，扫地机器人，花了五十多去淘宝买的，那个商家帮你找人砍。不过没搞过第二次了​,快活柠檬C,今天13:41 来自HUAWEIMate40,https://weibo.com/5533207217?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#只有经历过才知道0.01是世界上最遥远的距离没有之一​,_傅温柔,今天13:41 来自iPhone客户端,https://weibo.com/7424049635?refer_flag=1001030103_
//@张忆安-龙战于野:不会真有人相信能砍到拼多多的手机吧？,绮蝶夕_,今天13:41 来自微博weibo.com,https://weibo.com/1313615363?refer_flag=1001030103_
很多年前用过一次，然后就没有然后了#全网等拼多多一个回应#大健康,花语茶香,今天13:41 来自大健康超话,https://weibo.com/5629841728?refer_flag=1001030103_
#全网等拼多多一个回应#给你们看看这大好平台，无底线的维护买家，买家商品签收一个多月，和我们没有任何的聊天记录，直接找平台申请退款，不到一分钟就退款成功，做个人吧拼多多，白嫖党是真的多@拼多多@拼多多​,笑看红尘11842,今天13:41 来自RedmiK30Pro真旗舰,https://weibo.com/6114937828?refer_flag=1001030103_
#全网等拼多多一个回应#老是推送九块九的广告，没被抓到漏洞。。​,F弗雷迪,今天13:41 来自iQOONeo3生而为赢,https://weibo.com/1576935601?refer_flag=1001030103_
//@赛雷三分钟:大家有兴趣可以来看看这个问题不是一星半点#全网等拼多多一个回应##如何看待六万人拼多多砍价不成功#,热沙天使,今天13:41 来自微博weibo.com,https://weibo.com/1310490345?refer_flag=1001030103_
#全网等拼多多一个回应#所以我从来不砍，一点都不信​,原来是庄周啊,今天13:41 来自HUAWEIMate40Pro,https://weibo.com/6216253129?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#把用户当猴耍​,WLR-IO,今天13:41 来自iPhone客户端,https://weibo.com/1449769874?refer_flag=1001030103_
#全网等拼多多一个回应#我想说我从来没有信过这种砍价。​,你看西游记了吗,今天13:41 来自iPhone客户端,https://weibo.com/5816175157?refer_flag=1001030103_
#全网等拼多多一个回应#要是趁现在邀请人砍一刀会不会很容易就成功了？​,飞天好猪宝,今天13:41 来自养猪大户的HarmonyOS设备,https://weibo.com/6322074781?refer_flag=1001030103_
#全网等拼多多一个回应#关于砍价这件事，我就从来没成功过​,只想吃大瓜,今天13:41 来自vivoS1照亮你的美,https://weibo.com/7398938992?refer_flag=1001030103_
#全网等拼多多一个回应#看到过一个段子说微积分不是极限拼多多才是​,·记得早早睡·,今天13:41 来自iPhone客户端,https://weibo.com/6737536781?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#营销套路​,_要什麼自行車,今天13:41 来自微博搜索,https://weibo.com/5539629575?refer_flag=1001030103_
#全网等拼多多一个回应#哈哈哈哈哈哈哈哈哈哈哈哈哈热搜了哈哈哈哈哈哈哈哈哈​,佩奇的开水壶,今天13:41 来自🐟🐺HarmonyOS设备,https://weibo.com/7431787347?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#重点不是拼多多，而且我们几乎全社会早都知道他是这样的，但偏偏该管他的人失了明。最后害得靠舆论促成一个不了了之的结果。​,用户7734792760,今天13:41 来自Xiaomi12,https://weibo.com/7734792760?refer_flag=1001030103_
不用就完了//@精神病院门没关好我跑出来了://@安定郝姥爷:要不你还是把我杀了吧//@午后狂睡:哈哈哈哈，拼多多真行…哈哈哈，上次不是说小数点0.009后面还有996427吗？？？,Kuro布莱克-丞,今天13:41 来自iPhone客户端,https://weibo.com/1812248080?refer_flag=1001030103_
发布了头条文章：《万人砍手机提现失败拼多多再上热搜》O万人砍手机提现失败拼多多再上热搜​,敝舍杂谈,今天13:41 来自微博weibo.com,https://weibo.com/5552165942?refer_flag=1001030103_
#全网等拼多多一个回应#解释什么仿佛已经不重要了？就在此时此刻又帮它刷了一波热度，哪怕全是负面的，人家会在乎吗？反思一下吧！​,知秋思叶,今天13:41 来自HUAWEIMate30Pro5G,https://weibo.com/3197041165?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#满满的套路​,南半球的北海道_,今天13:41 来自啵啵啵全糖Android,https://weibo.com/6558844300?refer_flag=1001030103_
#全网等拼多多一个回应#笑死我吧​,雾漫耀月·,今天13:41 来自刘耀文的满月,https://weibo.com/7569243718?refer_flag=1001030103_
#如何看待六万人拼多多砍价不成功#就拼多多搞小数点后面的数字超级牛​,赤木婷子-,今天13:41 来自iPhone客户端,https://weibo.com/2565594493?refer_flag=1001030103_
#全网等拼多多一个回应#笑死我了，存个明年笑​,彩彩彩彩是彩色的,今天13:41 来自荣耀20PRO,https://weibo.com/6373580325?refer_flag=1001030103_
该死的pdd//@白棠_将离红尘:笑死拼多多你欠我的用什么还//@Nebulay7:哈哈哈哈//@魚大能耐龙王庙话事人:@拼多多来来来，让大家砍你一刀,向追杀我的笨蛋报个平安,今天13:40 来自iQOONeo5生而为赢,https://weibo.com/5553635442?refer_flag=1001030103_
#全网等拼多多一个回应#拼多多赶紧死​,整吞一头猪,今天13:40 来自HUAWEIMate30,https://weibo.com/2160072891?refer_flag=1001030103_
#全网等拼多多一个回应#帮同事砍过一次，界面花里胡哨的，点到最后我自己也变成了待砍价？​,夏夏今天早睡早起了吗,今天13:40 来自OPPOReno55G,https://weibo.com/7690561035?refer_flag=1001030103_
